ID,NAME, Total,Occupied,Vacant
0500000US26081,"Kent County, Michigan",265002,251658,13344
0500000US26083,"Keweenaw County, Michigan",2270,1000,1270
0500000US26085,"Lake County, Michigan",13315,5079,8236
0500000US26087,"Lapeer County, Michigan",36725,34256,2469
0500000US26089,"Leelanau County, Michigan",15421,9728,5693
0500000US26091,"Lenawee County, Michigan",43577,38581,4996
0500000US26093,"Livingston County, Michigan",78441,74264,4177
0500000US26095,"Luce County, Michigan",4065,2344,1721
0500000US26097,"Mackinac County, Michigan",10519,5040,5479
0500000US26099,"Macomb County, Michigan",369404,353201,16203
0500000US26101,"Manistee County, Michigan",15472,10597,4875
0500000US26103,"Marquette County, Michigan",33454,27681,5773
0500000US26105,"Mason County, Michigan",17392,12319,5073
0500000US26107,"Mecosta County, Michigan",20884,16013,4871
0500000US26109,"Menominee County, Michigan",13212,10725,2487
0500000US26111,"Midland County, Michigan",36867,34288,2579
0500000US26113,"Missaukee County, Michigan",8615,5923,2692
0500000US26115,"Monroe County, Michigan",65845,62152,3693
0500000US26117,"Montcalm County, Michigan",27894,24153,3741
0500000US26119,"Montmorency County, Michigan",8930,4325,4605
0500000US26121,"Muskegon County, Michigan",74591,68610,5981
0500000US26123,"Newaygo County, Michigan",24542,19414,5128
0500000US26125,"Oakland County, Michigan",554403,524047,30356
0500000US26127,"Oceana County, Michigan",15538,10320,5218
0500000US26129,"Ogemaw County, Michigan",15246,9207,6039
0500000US26131,"Ontonagon County, Michigan",5244,2966,2278
0500000US26133,"Osceola County, Michigan",12534,9152,3382
0500000US26135,"Oscoda County, Michigan",7649,3732,3917
0500000US26137,"Otsego County, Michigan",14861,10407,4454
0500000US26139,"Ottawa County, Michigan",114318,107239,7079
0500000US26141,"Presque Isle County, Michigan",9804,6047,3757
0500000US26143,"Roscommon County, Michigan",23069,11415,11654
0500000US26145,"Saginaw County, Michigan",85953,78442,7511
0500000US26147,"St. Clair County, Michigan",72092,65724,6368
0500000US26149,"St. Joseph County, Michigan",27081,23557,3524
0500000US26151,"Sanilac County, Michigan",21676,16781,4895
0500000US26153,"Schoolcraft County, Michigan",5955,3657,2298
0500000US26155,"Shiawassee County, Michigan",30231,27889,2342
0500000US26157,"Tuscola County, Michigan",23933,21635,2298
0500000US26159,"Van Buren County, Michigan",36948,29510,7438
0500000US26161,"Washtenaw County, Michigan",156882,147847,9035
0500000US26163,"Wayne County, Michigan",790191,709400,80791
0500000US26165,"Wexford County, Michigan",16418,13610,2808
0500000US27001,"Aitkin County, Minnesota",13944,7199,6745
0500000US27003,"Anoka County, Minnesota",138017,133879,4138
0500000US27005,"Becker County, Minnesota",19620,14371,5249
0500000US27007,"Beltrami County, Minnesota",21271,17678,3593
0500000US27009,"Benton County, Minnesota",17315,16479,836
0500000US27011,"Big Stone County, Minnesota",2982,2224,758
0500000US27013,"Blue Earth County, Minnesota",29169,27193,1976
0500000US27015,"Brown County, Minnesota",11780,10970,810
0500000US27017,"Carlton County, Minnesota",15688,13789,1899
0500000US27019,"Carver County, Minnesota",40380,38863,1517
0500000US27021,"Cass County, Minnesota",23872,12614,11258
0500000US27023,"Chippewa County, Minnesota",5627,5150,477
0500000US27025,"Chisago County, Minnesota",22294,20900,1394
0500000US27027,"Clay County, Minnesota",26844,24931,1913
0500000US27029,"Clearwater County, Minnesota",4448,3487,961
0500000US27031,"Cook County, Minnesota",5936,2711,3225
0500000US27033,"Cottonwood County, Minnesota",5152,4671,481
0500000US27035,"Crow Wing County, Minnesota",41568,27872,13696
0500000US27037,"Dakota County, Minnesota",173469,168008,5461
0500000US27039,"Dodge County, Minnesota",8291,7903,388
0500000US27041,"Douglas County, Minnesota",21769,16557,5212
0500000US27043,"Faribault County, Minnesota",6916,6086,830
0500000US27045,"Fillmore County, Minnesota",9583,8605,978
0500000US27047,"Freeborn County, Minnesota",14114,13076,1038
0500000US27049,"Goodhue County, Minnesota",20864,19499,1365
0500000US27051,"Grant County, Minnesota",3155,2540,615
0500000US27053,"Hennepin County, Minnesota",555779,528547,27232
0500000US27055,"Houston County, Minnesota",8731,8013,718
0500000US27057,"Hubbard County, Minnesota",14705,8885,5820
0500000US27059,"Isanti County, Minnesota",16550,15615,935
0500000US27061,"Itasca County, Minnesota",25375,18968,6407
0500000US27063,"Jackson County, Minnesota",4891,4307,584
0500000US27065,"Kanabec County, Minnesota",7735,6530,1205
0500000US27067,"Kandiyohi County, Minnesota",19950,17079,2871
0500000US27069,"Kittson County, Minnesota",2272,1846,426
0500000US27071,"Koochiching County, Minnesota",7402,5604,1798
0500000US27073,"Lac qui Parle County, Minnesota",3471,2954,517
0500000US27075,"Lake County, Minnesota",7311,4869,2442
0500000US27077,"Lake of the Woods County, Minnesota",3391,1745,1646
0500000US27079,"Le Sueur County, Minnesota",12811,11287,1524
0500000US27081,"Lincoln County, Minnesota",3051,2452,599
0500000US27083,"Lyon County, Minnesota",11180,10137,1043
0500000US27085,"McLeod County, Minnesota",15820,15004,816
0500000US27087,"Mahnomen County, Minnesota",2550,2014,536
0500000US27089,"Marshall County, Minnesota",4416,3836,580
0500000US27091,"Martin County, Minnesota",9748,8748,1000
0500000US27093,"Meeker County, Minnesota",10576,9263,1313
0500000US27095,"Mille Lacs County, Minnesota",12786,10593,2193
0500000US27097,"Morrison County, Minnesota",16074,13688,2386
0500000US27099,"Mower County, Minnesota",16928,15700,1228
0500000US27101,"Murray County, Minnesota",4388,3581,807
0500000US27103,"Nicollet County, Minnesota",13371,12728,643
0500000US27105,"Nobles County, Minnesota",8394,7851,543
0500000US27107,"Norman County, Minnesota",3230,2733,497
0500000US27109,"Olmsted County, Minnesota",69270,65242,4028
0500000US27111,"Otter Tail County, Minnesota",36506,25123,11383
0500000US27113,"Pennington County, Minnesota",6639,6077,562
0500000US27115,"Pine County, Minnesota",16886,11442,5444
0500000US27117,"Pipestone County, Minnesota",4337,3948,389
0500000US27119,"Polk County, Minnesota",14623,12534,2089
0500000US27121,"Pope County, Minnesota",6367,4862,1505
0500000US27123,"Ramsey County, Minnesota",228546,218077,10469
0500000US27125,"Red Lake County, Minnesota",1876,1653,223
0500000US27127,"Redwood County, Minnesota",7086,6318,768
0500000US27129,"Renville County, Minnesota",6913,6153,760
0500000US27131,"Rice County, Minnesota",25018,23416,1602
0500000US27133,"Rock County, Minnesota",4222,3892,330
0500000US27135,"Roseau County, Minnesota",7137,6340,797
0500000US27137,"St. Louis County, Minnesota",103681,86540,17141
0500000US27139,"Scott County, Minnesota",54658,52645,2013
0500000US27141,"Sherburne County, Minnesota",35909,34035,1874
0500000US27143,"Sibley County, Minnesota",6454,5989,465
0500000US27145,"Stearns County, Minnesota",65684,60448,5236
0500000US27147,"Steele County, Minnesota",15691,14823,868
0500000US27149,"Stevens County, Minnesota",4213,3697,516
0500000US27151,"Swift County, Minnesota",4693,4064,629
0500000US27153,"Todd County, Minnesota",12770,9898,2872
0500000US27155,"Traverse County, Minnesota",1877,1439,438
0500000US27157,"Wabasha County, Minnesota",10158,8923,1235
0500000US27159,"Wadena County, Minnesota",6939,5815,1124
0500000US27161,"Waseca County, Minnesota",7895,7387,508
0500000US27163,"Washington County, Minnesota",104014,99507,4507
0500000US27165,"Watonwan County, Minnesota",4874,4476,398
0500000US27167,"Wilkin County, Minnesota",2972,2735,237
0500000US27169,"Winona County, Minnesota",21716,20111,1605
0500000US27171,"Wright County, Minnesota",54467,50509,3958
0500000US27173,"Yellow Medicine County, Minnesota",4513,4040,473
0500000US28001,"Adams County, Mississippi",14885,12686,2199
0500000US28003,"Alcorn County, Mississippi",16159,14395,1764
0500000US28005,"Amite County, Mississippi",7230,5597,1633
0500000US28007,"Attala County, Mississippi",8277,7098,1179
0500000US28009,"Benton County, Mississippi",4057,3179,878
0500000US28011,"Bolivar County, Mississippi",13628,11994,1634
0500000US28013,"Calhoun County, Mississippi",6720,5543,1177
0500000US28015,"Carroll County, Mississippi",4914,4040,874
0500000US28017,"Chickasaw County, Mississippi",7789,6778,1011
0500000US28019,"Choctaw County, Mississippi",4353,3454,899
0500000US28021,"Claiborne County, Mississippi",3906,3289,617
0500000US28023,"Clarke County, Mississippi",7575,6448,1127
0500000US28025,"Clay County, Mississippi",8985,7771,1214
0500000US28027,"Coahoma County, Mississippi",10162,8452,1710
0500000US28029,"Copiah County, Mississippi",12380,10899,1481
0500000US28031,"Covington County, Mississippi",8290,7294,996
0500000US28033,"DeSoto County, Mississippi",72079,67404,4675
0500000US28035,"Forrest County, Mississippi",33490,29997,3493
0500000US28037,"Franklin County, Mississippi",4284,3295,989
0500000US28039,"George County, Mississippi",10280,8916,1364
0500000US28041,"Greene County, Mississippi",5104,4256,848
0500000US28043,"Grenada County, Mississippi",10405,9030,1375
0500000US28045,"Hancock County, Mississippi",22340,19034,3306
0500000US28047,"Harrison County, Mississippi",91554,81633,9921
0500000US28049,"Hinds County, Mississippi",106134,92774,13360
0500000US28051,"Holmes County, Mississippi",7485,6526,959
0500000US28053,"Humphreys County, Mississippi",3528,3106,422
0500000US28055,"Issaquena County, Mississippi",439,368,71
0500000US28057,"Itawamba County, Mississippi",10456,9057,1399
0500000US28059,"Jackson County, Mississippi",62190,55677,6513
0500000US28061,"Jasper County, Mississippi",8029,6725,1304
0500000US28063,"Jefferson County, Mississippi",3346,2865,481
0500000US28065,"Jefferson Davis County, Mississippi",5641,4777,864
0500000US28067,"Jones County, Mississippi",28488,25375,3113
0500000US28069,"Kemper County, Mississippi",3909,3385,524
0500000US28071,"Lafayette County, Mississippi",28208,22362,5846
0500000US28073,"Lamar County, Mississippi",27434,25001,2433
0500000US28075,"Lauderdale County, Mississippi",33462,29389,4073
0500000US28077,"Lawrence County, Mississippi",5717,4823,894
0500000US28079,"Leake County, Mississippi",8979,8080,899
0500000US28081,"Lee County, Mississippi",37261,33499,3762
0500000US28083,"Leflore County, Mississippi",12632,11058,1574
0500000US28085,"Lincoln County, Mississippi",15744,13939,1805
0500000US28087,"Lowndes County, Mississippi",26882,23680,3202
0500000US28089,"Madison County, Mississippi",46033,41980,4053
0500000US28091,"Marion County, Mississippi",11080,9520,1560
0500000US28093,"Marshall County, Mississippi",14990,12631,2359
0500000US28095,"Monroe County, Mississippi",16714,13981,2733
0500000US28097,"Montgomery County, Mississippi",5193,4283,910
0500000US28099,"Neshoba County, Mississippi",12013,10857,1156
0500000US28101,"Newton County, Mississippi",9073,8024,1049
0500000US28103,"Noxubee County, Mississippi",4705,4088,617
0500000US28105,"Oktibbeha County, Mississippi",25372,21011,4361
0500000US28107,"Panola County, Mississippi",14586,12772,1814
0500000US28109,"Pearl River County, Mississippi",24641,21703,2938
0500000US28111,"Perry County, Mississippi",5426,4653,773
0500000US28113,"Pike County, Mississippi",19017,16232,2785
0500000US28115,"Pontotoc County, Mississippi",13928,12042,1886
0500000US28117,"Prentiss County, Mississippi",10972,9616,1356
0500000US28119,"Quitman County, Mississippi",3030,2577,453
0500000US28121,"Rankin County, Mississippi",63611,59626,3985
0500000US28123,"Scott County, Mississippi",11313,10235,1078
0500000US28125,"Sharkey County, Mississippi",1679,1509,170
0500000US28127,"Simpson County, Mississippi",11559,10014,1545
0500000US28129,"Smith County, Mississippi",6622,5692,930
0500000US28131,"Stone County, Mississippi",7499,6572,927
0500000US28133,"Sunflower County, Mississippi",9412,8474,938
0500000US28135,"Tallahatchie County, Mississippi",5450,4587,863
0500000US28137,"Tate County, Mississippi",11307,10201,1106
0500000US28139,"Tippah County, Mississippi",9877,8761,1116
0500000US28141,"Tishomingo County, Mississippi",10512,7917,2595
0500000US28143,"Tunica County, Mississippi",4575,3817,758
0500000US28145,"Union County, Mississippi",12119,10809,1310
0500000US28147,"Walthall County, Mississippi",6834,5653,1181
0500000US28149,"Warren County, Mississippi",21452,18480,2972
0500000US28151,"Washington County, Mississippi",20879,17954,2925
0500000US28153,"Wayne County, Mississippi",9031,7977,1054
0500000US28155,"Webster County, Mississippi",5066,4066,1000
0500000US28157,"Wilkinson County, Mississippi",4554,3313,1241
0500000US28159,"Winston County, Mississippi",8174,7207,967
0500000US28161,"Yalobusha County, Mississippi",6405,5399,1006
0500000US28163,"Yazoo County, Mississippi",10432,9012,1420
0500000US29001,"Adair County, Missouri",11338,9886,1452
0500000US29003,"Andrew County, Missouri",7551,7065,486
0500000US29005,"Atchison County, Missouri",2731,2335,396
0500000US29007,"Audrain County, Missouri",10542,9414,1128
0500000US29009,"Barry County, Missouri",16990,13720,3270
0500000US29011,"Barton County, Missouri",5290,4702,588
0500000US29013,"Bates County, Missouri",7189,6391,798
0500000US29015,"Benton County, Missouri",13551,8525,5026
0500000US29017,"Bollinger County, Missouri",5037,4177,860
0500000US29019,"Boone County, Missouri",79836,73470,6366
0500000US29021,"Buchanan County, Missouri",38258,33882,4376
0500000US29023,"Butler County, Missouri",19287,17116,2171
0500000US29025,"Caldwell County, Missouri",4218,3522,696
0500000US29027,"Callaway County, Missouri",18538,16596,1942
0500000US29029,"Camden County, Missouri",39473,18617,20856
0500000US29031,"Cape Girardeau County, Missouri",35696,32544,3152
0500000US29033,"Carroll County, Missouri",4364,3569,795
0500000US29035,"Carter County, Missouri",2675,2208,467
0500000US29037,"Cass County, Missouri",43445,40907,2538
0500000US29039,"Cedar County, Missouri",6930,5609,1321
0500000US29041,"Chariton County, Missouri",3792,3067,725
0500000US29043,"Christian County, Missouri",35134,33385,1749
0500000US29045,"Clark County, Missouri",3216,2752,464
0500000US29047,"Clay County, Missouri",105619,100254,5365
0500000US29049,"Clinton County, Missouri",8934,8173,761
0500000US29051,"Cole County, Missouri",33211,30478,2733
0500000US29053,"Cooper County, Missouri",7281,6584,697
0500000US29055,"Crawford County, Missouri",11378,9314,2064
0500000US29057,"Dade County, Missouri",3775,3105,670
0500000US29059,"Dallas County, Missouri",7588,6625,963
0500000US29061,"Daviess County, Missouri",4123,3233,890
0500000US29063,"DeKalb County, Missouri",4264,3814,450
0500000US29065,"Dent County, Missouri",6819,5946,873
0500000US29067,"Douglas County, Missouri",5346,4635,711
0500000US29069,"Dunklin County, Missouri",13409,11573,1836
0500000US29071,"Franklin County, Missouri",45275,41476,3799
0500000US29073,"Gasconade County, Missouri",7577,6111,1466
0500000US29075,"Gentry County, Missouri",2921,2473,448
0500000US29077,"Greene County, Missouri",136450,126028,10422
0500000US29079,"Grundy County, Missouri",4844,3996,848
0500000US29081,"Harrison County, Missouri",4019,3403,616
0500000US29083,"Henry County, Missouri",10693,9253,1440
0500000US29085,"Hickory County, Missouri",5464,3691,1773
0500000US29087,"Holt County, Missouri",2418,1795,623
0500000US29089,"Howard County, Missouri",4368,3873,495
0500000US29091,"Howell County, Missouri",18048,16117,1931
0500000US29093,"Iron County, Missouri",4688,3892,796
0500000US29095,"Jackson County, Missouri",329579,297580,31999
0500000US29097,"Jasper County, Missouri",52739,48119,4620
0500000US29099,"Jefferson County, Missouri",92385,86959,5426
0500000US29101,"Johnson County, Missouri",22601,20321,2280
0500000US29103,"Knox County, Missouri",1934,1500,434
0500000US29105,"Laclede County, Missouri",15908,14325,1583
0500000US29107,"Lafayette County, Missouri",14065,12864,1201
0500000US29109,"Lawrence County, Missouri",16219,14599,1620
0500000US29111,"Lewis County, Missouri",4312,3789,523
0500000US29113,"Lincoln County, Missouri",23366,21812,1554
0500000US29115,"Linn County, Missouri",5999,5065,934
0500000US29117,"Livingston County, Missouri",6350,5562,788
0500000US29119,"McDonald County, Missouri",9760,8518,1242
0500000US29121,"Macon County, Missouri",7398,6309,1089
0500000US29123,"Madison County, Missouri",5832,5024,808
0500000US29125,"Maries County, Missouri",4263,3477,786
0500000US29127,"Marion County, Missouri",12847,11491,1356
